,BREED_ID,PET_ID,GENDER,NEUTER_DATE,VISIT_DATE,VISIT_AGE,WEIGHT,BCS_RECORDED,BCS_PREDICTED,PREVENTIVE_CARE_VISIT,HEALTHY_PET_DIAGNOSIS,AV_BREED_WEIGHT,Age (Days),Age (Weeks)
5936202,1,24803,M,Unknown,2011-02-01T05:00:00Z,0.923,39.825,None,None,Y,N,54.216,332.28000000000003,47.996
5933393,1,24263,FS,2010-12-07,2010-11-24T05:00:00Z,0.312,23.043,None,None,Y,Y,54.216,112.32,16.224
5935242,1,24625,M,Unknown,2011-12-17T05:00:00Z,2.721,62.596,None,None,N,N,54.216,979.5600000000001,141.49200000000002
5867672,1,11176,MN,2003-09-02,2003-09-02T04:00:00Z,1.22,58.967,None,None,N,N,54.216,439.2,63.44
5832444,1,2699,FS,1998-07-02,1998-04-20T04:00:00Z,0.229,8.845,None,None,Y,N,54.216,82.44,11.908000000000001
5967227,1,31765,M,Unknown,2013-02-18T05:00:00Z,0.421,28.304,None,None,N,N,54.216,151.56,21.892
5828900,1,1409,M,Unknown,2004-08-21T04:00:00Z,0.42,37.013,None,None,Y,N,54.216,151.2,21.84
5861493,1,9967,MN,2004-05-25,2006-08-12T04:00:00Z,2.533,63.503,None,Normal,N,Y,54.216,911.88,131.716
5934163,1,24410,MN,2011-03-18,2011-01-15T05:00:00Z,0.285,14.515,None,None,Y,Y,54.216,102.6,14.819999999999999
5854753,1,8727,FS,2001-02-16,2003-01-04T05:00:00Z,2.251,55.656,None,None,Y,N,54.216,810.36,117.05199999999999
5947229,1,26919,FS,2012-01-02,2012-01-09T05:00:00Z,0.477,25.174,None,None,N,N,54.216,171.72,24.804
5902171,1,18533,F,Unknown,2011-11-05T04:00:00Z,2.837,48.988,None,Normal,Y,N,54.216,1021.32,147.524
5967206,1,31752,FS,2013-04-07,2013-03-10T05:00:00Z,0.458,30.663,Normal,None,Y,N,54.216,164.88,23.816000000000003
5834425,1,3423,M,Unknown,2002-07-16T04:00:00Z,1.361,58.876,None,None,N,N,54.216,489.96,70.772
5920454,1,21931,FS,2010-06-29,2011-05-21T04:00:00Z,1.416,42.184,None,None,N,N,54.216,509.76,73.63199999999999
5892166,1,16420,M,Unknown,2008-07-25T04:00:00Z,0.35,27.578,None,None,Y,Y,54.216,125.99999999999999,18.2
5947021,1,26882,MN,Unknown,2011-09-24T04:00:00Z,2.888,57.516,None,None,N,N,54.216,1039.68,150.176
5950190,1,27525,F,Unknown,2011-12-05T05:00:00Z,0.211,12.247,None,None,Y,Y,54.216,75.96,10.972
5944688,1,26448,MN,2011-10-24,2011-09-16T04:00:00Z,0.34,22.317,None,None,Y,Y,54.216,122.4,17.68
5941925,1,25883,MN,2011-08-27,2011-07-06T04:00:00Z,0.256,16.964,None,None,N,N,54.216,92.16,13.312000000000001
5939443,1,25421,F,Unknown,2011-04-07T04:00:00Z,0.282,15.876,None,None,Y,N,54.216,101.52,14.663999999999998
5887835,1,15502,M,Unknown,2009-02-07T05:00:00Z,2.639,56.79,None,None,Y,Y,54.216,950.04,137.22799999999998
5846018,1,6879,MN,2006-03-24,2006-09-26T04:00:00Z,0.87,55.792,Heavy,None,N,N,54.216,313.2,45.24
5827579,1,1049,MN,1996-12-02,1996-06-01T04:00:00Z,0.237,14.969,None,None,Y,Y,54.216,85.32,12.324
5825377,1,247,F,Unknown,2002-03-08T05:00:00Z,0.298,20.321,None,None,Y,N,54.216,107.28,15.495999999999999
5871015,1,11928,FS,2006-08-18,2007-10-29T04:00:00Z,1.487,46.765,Normal,None,N,N,54.216,535.32,77.32400000000001
5932679,1,24129,MN,2011-03-09,2011-03-09T05:00:00Z,0.495,35.834,Normal,None,N,Y,54.216,178.2,25.74
5896805,1,17443,F,Unknown,2008-11-07T05:00:00Z,0.25,13.154,None,None,Y,N,54.216,90.0,13.0
5922204,1,22232,MN,2010-06-05,2010-06-05T04:00:00Z,0.383,29.846,None,None,N,N,54.216,137.88,19.916
5858077,1,9322,FS,2005-11-25,2005-08-26T04:00:00Z,0.139,5.171,None,None,N,N,54.216,50.040000000000006,7.228000000000001
5928265,1,23335,FS,2010-10-19,2010-08-29T04:00:00Z,0.227,10.977,None,None,Y,Y,54.216,81.72,11.804
5911800,1,20407,FS,2010-01-09,2012-03-26T04:00:00Z,2.71,45.087,None,None,Y,N,54.216,975.6,140.92
5905141,1,19155,M,Unknown,2009-04-30T04:00:00Z,2.503,61.689,None,None,Y,Y,54.216,901.08,130.156
5866618,1,10967,MN,1999-06-01,2000-07-25T04:00:00Z,1.821,57.38,None,None,N,N,54.216,655.56,94.692
5944049,1,26323,FS,2011-08-11,2012-01-25T05:00:00Z,1.082,69.853,Heavy,None,Y,N,54.216,389.52000000000004,56.264
5851858,1,8095,MN,2001-02-05,2001-02-15T05:00:00Z,0.358,29.62,None,None,N,N,54.216,128.88,18.616
5896156,1,17293,M,Unknown,2009-03-18T04:00:00Z,1.303,56.064,None,None,N,N,54.216,469.08,67.756
5922590,1,22301,M,Unknown,2010-04-17T04:00:00Z,0.181,9.798,None,None,Y,N,54.216,65.16,9.411999999999999
5961233,1,29857,M,Unknown,2012-07-27T04:00:00Z,0.29,17.781,None,None,Y,N,54.216,104.39999999999999,15.079999999999998
5856297,1,8967,FS,Unknown,2004-11-12T05:00:00Z,2.571,68.13,None,None,N,N,54.216,925.5600000000001,133.692
5937423,1,24999,FS,2011-06-07,2011-06-07T04:00:00Z,0.464,26.082,None,None,N,N,54.216,167.04000000000002,24.128
5857358,1,9176,MN,2001-12-04,2003-11-07T05:00:00Z,2.483,56.699,None,None,N,N,54.216,893.88,129.116
5953067,1,28081,MN,2012-07-25,2012-03-16T04:00:00Z,0.468,25.764,None,None,Y,Y,54.216,168.48000000000002,24.336000000000002
5828028,1,1181,MN,2000-09-21,2000-05-01T04:00:00Z,0.196,12.882,None,None,Y,N,54.216,70.56,10.192
5942821,1,26069,FS,2011-09-14,2011-07-28T04:00:00Z,0.372,21.228,None,None,N,N,54.216,133.92,19.344
5885648,1,15034,FS,2008-04-18,2008-04-18T04:00:00Z,0.697,38.465,None,None,N,N,54.216,250.92,36.244
5854614,1,8703,M,Unknown,2007-12-27T05:00:00Z,2.484,53.524,None,None,Y,Y,54.216,894.24,129.168
5956142,1,28714,M,Unknown,2012-08-28T04:00:00Z,0.703,46.72,None,None,Y,N,54.216,253.07999999999998,36.556
5907436,1,19613,MN,2009-08-28,2009-06-18T04:00:00Z,0.212,11.793,None,None,Y,Y,54.216,76.32,11.024
5904606,1,19057,F,Unknown,2010-06-14T04:00:00Z,1.328,41.731,None,None,Y,Y,54.216,478.08000000000004,69.056
5930956,1,23810,F,Unknown,2010-10-21T04:00:00Z,0.313,21.047,None,None,Y,Y,54.216,112.68,16.276
5888781,1,15727,MN,Unknown,2008-05-10T04:00:00Z,2.599,71.849,None,None,N,Y,54.216,935.6400000000001,135.14800000000002
5878510,1,13548,F,Unknown,2007-05-03T04:00:00Z,0.243,7.847,None,None,Y,Y,54.216,87.48,12.636
5858152,1,9341,M,Unknown,2005-03-17T05:00:00Z,0.229,13.154,None,None,Y,Y,54.216,82.44,11.908000000000001
5920895,1,22015,FS,2010-06-24,2010-04-23T04:00:00Z,0.246,20.23,None,None,Y,N,54.216,88.56,12.792
5916891,1,21337,MN,2010-05-28,2010-01-02T05:00:00Z,0.182,5.398,None,None,Y,N,54.216,65.52,9.464
5868678,1,11388,M,Unknown,2006-07-19T04:00:00Z,0.546,39.417,None,None,Y,Y,54.216,196.56,28.392000000000003
5896979,1,17487,MN,2008-10-21,2008-10-19T04:00:00Z,0.442,32.659,None,None,Y,N,54.216,159.12,22.984
5830656,1,2000,MN,Unknown,2003-08-15T04:00:00Z,2.815,51.71,None,Normal,N,N,54.216,1013.4,146.38
5903894,1,18910,FS,Unknown,2009-10-30T04:00:00Z,1.752,53.524,None,None,Y,Y,54.216,630.72,91.104
5872049,1,12150,MN,Unknown,2006-08-19T04:00:00Z,0.188,4.581,None,None,N,N,54.216,67.68,9.776
5889925,1,15933,MN,2008-09-12,2008-10-06T04:00:00Z,0.661,39.417,None,None,Y,Y,54.216,237.96,34.372
5868170,1,11293,MN,2005-08-27,2005-10-19T04:00:00Z,0.683,52.163,None,None,N,Y,54.216,245.88000000000002,35.516000000000005
5827386,1,957,M,Unknown,2003-01-23T05:00:00Z,0.925,46.221,Thin,None,N,N,54.216,333.0,48.1
5843260,1,6365,FS,2005-05-14,2005-04-09T04:00:00Z,0.259,18.597,None,None,N,N,54.216,93.24000000000001,13.468
5949537,1,27402,F,Unknown,2011-12-10T05:00:00Z,0.211,11.385,None,None,Y,Y,54.216,75.96,10.972
5846633,1,6991,MN,2004-02-02,2005-05-05T04:00:00Z,1.73,46.811,None,None,Y,Y,54.216,622.8,89.96
5915013,1,21015,FS,2010-03-05,2010-01-06T05:00:00Z,0.209,13.29,None,None,Y,N,54.216,75.24,10.868
5868930,1,11456,MN,2007-03-14,2007-06-11T04:00:00Z,1.418,59.421,None,None,Y,Y,54.216,510.47999999999996,73.73599999999999
5922228,1,22235,F,Unknown,2011-01-06T05:00:00Z,1.959,49.442,None,None,Y,N,54.216,705.24,101.86800000000001
5840783,1,5656,M,Unknown,2002-05-06T04:00:00Z,1.453,50.349,None,None,N,N,54.216,523.08,75.556
5891732,1,16325,FS,2008-09-10,2010-09-20T04:00:00Z,2.533,43.681,None,None,Y,N,54.216,911.88,131.716
5914866,1,20975,FS,2010-02-18,2011-08-09T04:00:00Z,1.872,42.91,None,None,N,N,54.216,673.9200000000001,97.34400000000001
5842463,1,6191,MN,Unknown,1998-12-14T05:00:00Z,1.815,55.338,None,None,Y,N,54.216,653.4,94.38
5937805,1,25066,MN,2011-03-29,2011-03-29T04:00:00Z,0.322,20.185,Thin,None,Y,N,54.216,115.92,16.744
5879538,1,13768,FS,2007-07-30,2008-05-20T04:00:00Z,1.218,45.949,None,None,Y,N,54.216,438.48,63.336
5847028,1,7061,FS,Unknown,2002-10-19T04:00:00Z,2.076,52.889,None,Normal,N,N,54.216,747.36,107.952
5886038,1,15126,FS,2008-03-06,2009-01-15T05:00:00Z,1.253,49.668,None,None,Y,Y,54.216,451.08,65.15599999999999
5941792,1,25860,FS,2011-07-18,2012-01-30T05:00:00Z,0.863,44.679,None,None,N,N,54.216,310.68,44.876
5932963,1,24181,F,Unknown,2010-11-15T05:00:00Z,0.671,58.468,None,None,Y,N,54.216,241.56,34.892
5951175,1,27708,MN,2012-01-06,2011-12-30T05:00:00Z,1.167,52.163,None,None,N,N,54.216,420.12,60.684000000000005
5852205,1,8166,FS,2006-01-13,2005-09-01T04:00:00Z,0.572,22.68,None,None,N,N,54.216,205.92,29.743999999999996
5890323,1,16018,FS,2008-07-17,2009-06-11T04:00:00Z,1.305,46.72,None,None,Y,N,54.216,469.79999999999995,67.86
5941309,1,25764,F,Unknown,2011-05-17T04:00:00Z,0.274,13.426,None,None,Y,N,54.216,98.64000000000001,14.248000000000001
5869212,1,11538,MN,Unknown,2006-05-08T04:00:00Z,0.738,40.823,None,None,Y,Y,54.216,265.68,38.376
5875813,1,12965,MN,2007-06-08,2007-02-19T05:00:00Z,0.259,17.01,None,None,Y,N,54.216,93.24000000000001,13.468
5943631,1,26238,M,Unknown,2011-07-08T04:00:00Z,0.088,3.084,None,None,Y,Y,54.216,31.68,4.576
5924820,1,22734,M,Unknown,2010-09-29T04:00:00Z,0.907,54.749,None,None,N,N,54.216,326.52,47.164
5943660,1,26243,MN,Unknown,2011-07-09T04:00:00Z,0.167,6.35,None,None,Y,Y,54.216,60.120000000000005,8.684000000000001
5896886,1,17468,MN,Unknown,2009-09-19T04:00:00Z,1.423,58.06,None,None,N,N,54.216,512.28,73.99600000000001
5959621,1,29480,FS,2012-07-03,2012-06-21T04:00:00Z,0.268,17.509,None,None,Y,Y,54.216,96.48,13.936
5863754,1,10397,MN,2002-12-18,2004-04-13T04:00:00Z,1.972,51.982,None,None,Y,N,54.216,709.92,102.544
5881587,1,14223,MN,2007-08-20,2008-02-11T05:00:00Z,0.788,43.227,None,None,Y,Y,54.216,283.68,40.976
5883698,1,14619,MN,Unknown,2008-03-19T04:00:00Z,0.804,66.225,None,None,Y,N,54.216,289.44,41.808
5929963,1,23633,F,Unknown,2010-09-08T04:00:00Z,0.153,3.719,None,None,Y,N,54.216,55.08,7.9559999999999995
5893899,1,16786,FS,2008-12-10,2011-05-14T04:00:00Z,2.971,61.054,Heavy,None,Y,Y,54.216,1069.56,154.49200000000002
5856852,1,9083,MN,2005-11-25,2005-09-09T04:00:00Z,0.273,15.83,None,None,Y,Y,54.216,98.28,14.196000000000002
5914838,1,20971,FS,2010-06-12,2010-06-26T04:00:00Z,0.73,40.551,None,None,N,Y,54.216,262.8,37.96
5953892,1,28256,MN,Unknown,2012-08-28T04:00:00Z,1.676,54.975,None,None,Y,N,54.216,603.36,87.152
5890005,1,15958,M,Unknown,2008-05-10T04:00:00Z,0.344,20.684,None,None,Y,N,54.216,123.83999999999999,17.887999999999998
5925067,1,22787,FS,2010-07-28,2010-06-30T04:00:00Z,0.246,6.713,None,None,Y,N,54.216,88.56,12.792
5891973,1,16373,FS,2008-09-02,2008-08-12T04:00:00Z,2.513,48.988,None,None,Y,N,54.216,904.68,130.676
5907888,1,19683,M,Unknown,2009-07-04T04:00:00Z,1.234,45.359,None,None,N,N,54.216,444.24,64.168
5959729,1,29514,MN,Unknown,2012-06-24T04:00:00Z,2.17,50.802,None,None,Y,N,54.216,781.1999999999999,112.84
5884286,1,14732,F,Unknown,2009-12-04T05:00:00Z,2.525,54.885,None,None,N,N,54.216,909.0,131.29999999999998
5852959,1,8347,MN,2005-07-20,2005-05-05T04:00:00Z,0.552,43.001,None,None,N,N,54.216,198.72000000000003,28.704
5833059,1,2943,M,Unknown,2001-02-02T05:00:00Z,1.257,62.142,None,None,Y,N,54.216,452.52,65.36399999999999
5936923,1,24926,FS,2011-04-26,2011-06-16T04:00:00Z,0.507,25.673,None,None,Y,Y,54.216,182.52,26.364
5837011,1,4349,MN,1997-01-28,1997-01-28T05:00:00Z,1.294,59.421,None,None,N,N,54.216,465.84000000000003,67.288
5836992,1,4344,F,Unknown,2002-09-20T04:00:00Z,0.168,13.608,None,None,Y,N,54.216,60.480000000000004,8.736
5931935,1,23986,MN,2011-03-08,2010-11-13T05:00:00Z,0.268,18.597,None,None,Y,Y,54.216,96.48,13.936
5901270,1,18348,FS,Unknown,2009-02-01T05:00:00Z,1.089,43.091,None,None,Y,N,54.216,392.03999999999996,56.628
5863599,1,10361,FS,2005-09-01,2005-09-06T04:00:00Z,0.531,35.335,Normal,None,N,Y,54.216,191.16,27.612000000000002
5847734,1,7189,FS,2004-12-30,2005-08-22T04:00:00Z,1.089,58.105,None,None,N,N,54.216,392.03999999999996,56.628
5902390,1,18578,M,Unknown,2009-11-13T05:00:00Z,0.913,49.895,None,None,Y,N,54.216,328.68,47.476
5899855,1,18077,FS,2009-01-20,2009-02-15T05:00:00Z,0.503,30.073,None,None,Y,N,54.216,181.08,26.156
5965749,1,31144,F,Unknown,2012-12-14T05:00:00Z,0.501,29.484,None,None,Y,Y,54.216,180.36,26.052
5904116,1,18953,MN,2009-05-19,2009-04-06T04:00:00Z,0.256,20.366,None,None,Y,N,54.216,92.16,13.312000000000001
5926300,1,23020,MN,2010-09-30,2012-12-11T05:00:00Z,2.576,59.693,None,None,N,N,54.216,927.36,133.952
5900635,1,18219,FS,2009-08-07,2011-02-09T05:00:00Z,2.231,52.889,None,None,N,N,54.216,803.16,116.012
5963153,1,30362,FS,2013-01-21,2013-01-14T05:00:00Z,0.435,27.17,None,None,N,Y,54.216,156.6,22.62
5962862,1,30287,F,Unknown,2012-12-03T05:00:00Z,0.477,28.758,None,None,N,N,54.216,171.72,24.804
5831981,1,2535,F,Unknown,2001-11-06T05:00:00Z,0.15,4.899,None,None,N,N,54.216,54.0,7.8
5872718,1,12306,F,Unknown,2007-01-22T05:00:00Z,0.629,42.865,None,None,N,N,54.216,226.44,32.708
5880138,1,13908,MN,Unknown,2007-06-22T04:00:00Z,0.276,19.051,None,None,Y,N,54.216,99.36000000000001,14.352
5897325,1,17565,F,Unknown,2008-10-30T04:00:00Z,0.292,16.647,None,None,Y,Y,54.216,105.11999999999999,15.184
5878807,1,13612,FS,Unknown,2008-08-18T04:00:00Z,2.253,47.673,None,None,Y,N,54.216,811.08,117.156
5943536,1,26219,MN,2011-07-14,2012-04-30T04:00:00Z,1.4,60.963,None,None,N,N,54.216,503.99999999999994,72.8
5869038,1,11484,FS,2006-06-16,2006-06-09T04:00:00Z,2.034,54.885,Normal,None,N,N,54.216,732.2399999999999,105.76799999999999
5838282,1,4812,M,Unknown,2001-01-05T05:00:00Z,0.585,45.813,None,None,Y,Y,54.216,210.6,30.419999999999998
5891593,1,16291,MN,Unknown,2009-02-28T05:00:00Z,2.007,54.431,None,None,N,N,54.216,722.5200000000001,104.364
5879852,1,13859,F,Unknown,2007-05-30T04:00:00Z,0.144,9.752,None,None,Y,Y,54.216,51.839999999999996,7.4879999999999995
5948983,1,27287,MN,2012-02-25,2012-12-17T05:00:00Z,1.537,60.509,None,None,Y,N,54.216,553.3199999999999,79.92399999999999
5911242,1,20286,MN,2009-10-14,2010-10-30T04:00:00Z,1.503,51.755,None,None,Y,N,54.216,541.0799999999999,78.15599999999999
5966311,1,31328,FS,2013-02-26,2013-02-26T05:00:00Z,2.153,48.489,Normal,None,N,N,54.216,775.08,111.956
5902001,1,18510,F,Unknown,2009-04-19T04:00:00Z,0.489,33.793,None,None,N,N,54.216,176.04,25.428
5905448,1,19217,MN,Unknown,2009-07-10T04:00:00Z,0.341,21.863,None,None,Y,Y,54.216,122.76,17.732000000000003
5873081,1,12406,M,Unknown,2006-09-29T04:00:00Z,0.254,16.239,None,None,Y,N,54.216,91.44,13.208
5852907,1,8340,MN,2006-03-03,2005-10-13T04:00:00Z,0.19,10.251,None,None,Y,Y,54.216,68.4,9.88
5913969,1,20804,MN,2009-12-17,2009-12-31T05:00:00Z,0.361,24.494,None,None,N,Y,54.216,129.96,18.772
5882557,1,14410,FS,2007-10-31,2008-01-17T05:00:00Z,0.53,40.597,None,None,N,N,54.216,190.8,27.560000000000002
5860259,1,9722,MN,2003-10-29,2004-03-15T05:00:00Z,0.856,48.081,None,None,Y,N,54.216,308.15999999999997,44.512
5890292,1,16015,FS,2008-04-24,2009-03-26T04:00:00Z,1.35,54.25,None,None,Y,Y,54.216,486.00000000000006,70.2
5950877,1,27654,MN,2012-04-07,2012-04-07T04:00:00Z,0.597,42.32,None,None,N,N,54.216,214.92,31.043999999999997
5908619,1,19816,FS,2009-08-18,2009-08-13T04:00:00Z,0.516,,None,None,N,N,54.216,185.76,26.832
5908594,1,19810,FS,2009-10-23,2009-08-15T04:00:00Z,0.322,21.319,Normal,None,Y,Y,54.216,115.92,16.744
5953131,1,28095,FS,2012-04-20,2012-03-02T05:00:00Z,0.227,10.977,None,None,Y,Y,54.216,81.72,11.804
5931870,1,23974,FS,2011-01-13,2011-04-21T04:00:00Z,2.504,45.359,None,None,N,N,54.216,901.44,130.208
5876214,1,13059,FS,2007-03-31,2007-02-17T05:00:00Z,0.234,11.385,None,None,Y,Y,54.216,84.24000000000001,12.168000000000001
5832627,1,2773,MN,2003-01-03,2002-08-20T04:00:00Z,0.199,14.379,None,None,Y,Y,54.216,71.64,10.348
5929855,1,23611,FS,2010-10-29,2010-09-17T04:00:00Z,0.247,11.476,None,None,Y,N,54.216,88.92,12.844
5913281,1,20677,MN,2010-08-06,2010-03-24T04:00:00Z,0.604,42.048,None,None,N,Y,54.216,217.44,31.407999999999998
5832352,1,2661,MN,2000-05-25,1999-10-16T04:00:00Z,0.354,25.447,None,None,Y,N,54.216,127.44,18.407999999999998
5966563,1,31429,FS,2013-03-01,2013-02-26T05:00:00Z,0.281,14.56,Normal,None,N,N,54.216,101.16000000000001,14.612000000000002
5947509,1,26985,M,Unknown,2012-08-20T04:00:00Z,1.219,59.874,None,None,N,N,54.216,438.84000000000003,63.388000000000005
5869847,1,11666,MN,2006-08-30,2007-08-10T04:00:00Z,1.332,55.973,None,None,Y,Y,54.216,479.52000000000004,69.26400000000001
5830662,1,2003,M,Unknown,2004-03-07T05:00:00Z,0.952,63.049,None,None,N,N,54.216,342.71999999999997,49.504
5947774,1,27034,MN,2012-02-15,2011-10-07T04:00:00Z,0.164,7.893,None,None,Y,Y,54.216,59.04,8.528
5902099,1,18524,FS,2009-06-18,2009-03-12T04:00:00Z,0.239,10.387,None,None,Y,Y,54.216,86.03999999999999,12.427999999999999
5953571,1,28179,M,Unknown,2012-07-11T04:00:00Z,0.647,45.813,Thin,None,Y,N,54.216,232.92000000000002,33.644
5889545,1,15871,MN,2009-02-23,2008-05-30T04:00:00Z,0.32,20.276,None,None,Y,N,54.216,115.2,16.64
5964033,1,30608,FS,Unknown,2012-10-13T04:00:00Z,1.748,44.906,None,None,N,N,54.216,629.28,90.896
5917209,1,21399,FS,2010-03-15,2010-08-28T04:00:00Z,2.634,64.41,None,None,N,N,54.216,948.24,136.968
5933604,1,24308,MN,2011-05-10,2011-02-04T05:00:00Z,0.453,36.061,None,None,Y,Y,54.216,163.08,23.556
5842510,1,6209,MN,2000-06-16,2000-05-20T04:00:00Z,0.346,24.675,None,None,Y,Y,54.216,124.55999999999999,17.991999999999997
5857142,1,9135,FS,2004-04-16,2004-01-23T05:00:00Z,0.245,11.884,None,None,Y,N,54.216,88.2,12.74
5955555,1,28596,F,Unknown,2012-06-04T04:00:00Z,0.356,23.723,None,None,Y,N,54.216,128.16,18.512
5872509,1,12250,MN,2006-11-03,2007-02-27T05:00:00Z,0.672,38.555,None,None,Y,Y,54.216,241.92000000000002,34.944
5891049,1,16167,MN,2009-06-04,2008-09-03T04:00:00Z,0.478,33.974,None,None,N,N,54.216,172.07999999999998,24.855999999999998
5865498,1,10769,FS,Unknown,2002-12-28T05:00:00Z,0.402,19.051,None,None,N,N,54.216,144.72,20.904
5902788,1,18673,F,Unknown,2009-03-20T04:00:00Z,0.884,50.394,None,None,N,N,54.216,318.24,45.968
5904800,1,19089,MN,2009-05-13,2009-09-08T04:00:00Z,0.829,55.338,None,None,Y,Y,54.216,298.44,43.108
5834408,1,3417,FS,2000-11-20,2001-05-04T04:00:00Z,0.84,42.638,None,None,Y,N,54.216,302.4,43.68
5919326,1,21749,FS,2010-10-14,2010-02-16T05:00:00Z,0.118,5.806,None,None,Y,Y,54.216,42.48,6.135999999999999
5836161,1,4061,F,Unknown,2003-03-11T05:00:00Z,0.25,10.796,None,None,N,N,54.216,90.0,13.0
5954170,1,28306,M,Unknown,2012-05-08T04:00:00Z,0.331,27.216,None,None,Y,Y,54.216,119.16000000000001,17.212
5895777,1,17196,FS,Unknown,2009-02-16T05:00:00Z,2.802,44.18,None,None,Y,Y,54.216,1008.72,145.704
5879919,1,13876,FS,2007-09-17,2007-06-03T04:00:00Z,0.169,2.223,None,None,Y,N,54.216,60.84,8.788
5945191,1,26544,MN,2012-05-14,2012-05-24T04:00:00Z,0.926,55.338,None,None,N,N,54.216,333.36,48.152
5949836,1,27456,FS,Unknown,2011-11-26T05:00:00Z,1.918,32.795,None,None,Y,N,54.216,690.48,99.73599999999999
5964224,1,30667,FS,Unknown,2012-10-21T04:00:00Z,2.003,43.273,None,None,N,N,54.216,721.08,104.156
5854655,1,8707,MN,2004-08-06,2004-09-18T04:00:00Z,0.475,36.287,None,None,Y,Y,54.216,171.0,24.7
5957045,1,28919,MN,2012-08-20,2012-06-26T04:00:00Z,0.364,26.762,None,None,Y,N,54.216,131.04,18.928
5840019,1,5380,MN,2000-04-14,2001-04-14T04:00:00Z,1.295,56.246,None,None,Y,N,54.216,466.2,67.34
5906308,1,19397,FS,2009-07-24,2009-12-19T05:00:00Z,0.724,40.46,None,None,Y,N,54.216,260.64,37.647999999999996
5833252,1,3027,M,Unknown,2006-07-09T04:00:00Z,1.938,43.681,None,None,N,N,54.216,697.68,100.776
5959340,1,29414,M,Unknown,2012-06-16T04:00:00Z,0.134,8.029,None,None,Y,N,54.216,48.24,6.968
5829256,1,1523,MN,Unknown,1999-05-10T04:00:00Z,0.18,10.433,None,None,N,Y,54.216,64.8,9.36
5937535,1,25018,M,2011-11-28,2011-05-02T04:00:00Z,0.326,22.09,None,None,Y,Y,54.216,117.36,16.952
5862734,1,10203,M,Unknown,2004-03-26T05:00:00Z,1.138,42.638,None,None,Y,N,54.216,409.67999999999995,59.175999999999995
5886137,1,15147,FS,2008-03-17,2009-11-30T05:00:00Z,2.112,56.427,None,None,N,N,54.216,760.32,109.82400000000001
5828773,1,1369,FS,2001-10-30,2001-10-30T05:00:00Z,0.426,22.68,None,None,N,N,54.216,153.35999999999999,22.152
5868572,1,11363,FS,2006-12-19,2006-06-16T04:00:00Z,0.333,15.876,None,None,N,N,54.216,119.88000000000001,17.316000000000003
5948281,1,27136,M,Unknown,2011-11-12T05:00:00Z,0.07,,None,None,Y,Y,54.216,25.200000000000003,3.6400000000000006
5954760,1,28432,MN,2012-05-11,2012-05-04T04:00:00Z,0.325,23.179,None,None,Y,Y,54.216,117.0,16.900000000000002
5951581,1,27789,M,Unknown,2012-01-14T05:00:00Z,0.19,6.305,None,None,Y,N,54.216,68.4,9.88
5948370,1,27157,MN,2012-07-23,2012-01-21T05:00:00Z,0.4,35.471,None,None,N,N,54.216,144.0,20.8
5872399,1,12222,MN,2008-11-17,2008-03-10T04:00:00Z,1.62,60.781,None,None,N,N,54.216,583.2,84.24000000000001
5839331,1,5173,MN,2001-12-12,2002-08-17T04:00:00Z,1.062,51.256,None,None,N,N,54.216,382.32,55.224000000000004
5896053,1,17270,F,Unknown,2008-09-28T04:00:00Z,0.254,11.975,None,None,Y,Y,54.216,91.44,13.208
5910788,1,20196,F,Unknown,2009-08-22T04:00:00Z,0.465,25.129,None,None,Y,N,54.216,167.4,24.18
5859037,1,9535,FS,1999-05-28,1999-05-14T04:00:00Z,0.882,41.731,None,None,N,Y,54.216,317.52,45.864
5901126,1,18322,MN,2009-05-26,2009-01-31T05:00:00Z,0.183,11.612,None,None,Y,N,54.216,65.88,9.516
5878060,1,13444,FS,2007-06-21,2007-06-21T04:00:00Z,0.398,18.869,None,None,N,N,54.216,143.28,20.696
5829109,1,1484,M,Unknown,1998-11-21T05:00:00Z,0.235,20.412,None,None,Y,N,54.216,84.6,12.219999999999999
5907752,1,19659,M,Unknown,2009-06-24T04:00:00Z,0.341,19.051,None,None,N,N,54.216,122.76,17.732000000000003
5901385,1,18371,FS,2009-11-04,2009-02-06T05:00:00Z,0.191,9.798,None,None,Y,N,54.216,68.76,9.932
5884266,1,14728,FS,Unknown,2007-10-17T04:00:00Z,1.002,58.06,None,None,Y,Y,54.216,360.72,52.104
5916433,1,21250,MN,2010-04-23,2010-04-21T04:00:00Z,0.451,31.253,None,None,Y,Y,54.216,162.36,23.452
5894112,1,16858,MN,2008-12-18,2008-10-15T04:00:00Z,0.353,22.68,None,None,Y,Y,54.216,127.08,18.355999999999998
5901582,1,18436,M,Unknown,2009-02-09T05:00:00Z,0.146,6.214,Thin,None,N,N,54.216,52.559999999999995,7.592
5924108,1,22582,MN,2010-08-14,2010-08-25T04:00:00Z,0.441,25.492,None,None,N,N,54.216,158.76,22.932
5890480,1,16053,F,Unknown,2008-04-26T04:00:00Z,1.503,40.823,None,None,Y,Y,54.216,541.0799999999999,78.15599999999999
5926254,1,23010,FS,Unknown,2010-07-14T04:00:00Z,0.705,34.836,None,None,N,N,54.216,253.79999999999998,36.66
5927676,1,23251,F,Unknown,2010-10-02T04:00:00Z,0.357,21.863,None,None,Y,Y,54.216,128.51999999999998,18.564
